ID	OTUcluster
Marine_OTU_1960	GC_72
Marine_OTU_1961	GC_233
Marine_OTU_1962	GC_170
Marine_OTU_1963	GC_170
Marine_OTU_1964	GC_170
Marine_OTU_1965	GC_170
Marine_OTU_1969	GC_170
Marine_OTU_1970	GC_61
Marine_OTU_1972	GC_170
Marine_OTU_1974	GC_117
Marine_OTU_1976	GC_170
Marine_OTU_1977	GC_24
Marine_OTU_1982	GC_170
Marine_OTU_1983	GC_88
Marine_OTU_1984	GC_170
Marine_OTU_1985	GC_74
Marine_OTU_1986	GC_240
Marine_OTU_1987	GC_19
Marine_OTU_1989	GC_233
Marine_OTU_1990	GC_133
Marine_OTU_1992	GC_170
Marine_OTU_1993	GC_145
Marine_OTU_1994	GC_419
Marine_OTU_1996	GC_207
Marine_OTU_1997	GC_170
Marine_OTU_1999	GC_157
Marine_OTU_2000	GC_170
Marine_OTU_2001	GC_225
Marine_OTU_2002	GC_413
Marine_OTU_2003	GC_125
Marine_OTU_2004	GC_170
Marine_OTU_2005	GC_191
Marine_OTU_2007	GC_301
Marine_OTU_2010	GC_188
Marine_OTU_2011	GC_206
Marine_OTU_2012	GC_210
Marine_OTU_2013	GC_344
Marine_OTU_2014	GC_24
Marine_OTU_2015	GC_35
Marine_OTU_2017	GC_170
Marine_OTU_2018	GC_233
Marine_OTU_2020	GC_117
Marine_OTU_2021	GC_22
Marine_OTU_2022	GC_186
Marine_OTU_2023	GC_5
Marine_OTU_2024	GC_170
Marine_OTU_2026	GC_170
Marine_OTU_2028	GC_170
Marine_OTU_2029	GC_170
Marine_OTU_2030	GC_170
Marine_OTU_2031	GC_170
Marine_OTU_2032	GC_170
Marine_OTU_2033	GC_170
Marine_OTU_2036	GC_117
Marine_OTU_2037	GC_128
Marine_OTU_2038	GC_170
Marine_OTU_2039	GC_88
Marine_OTU_2040	GC_19
Marine_OTU_2041	GC_170
Marine_OTU_2042	GC_259
Marine_OTU_2043	GC_233
Marine_OTU_2044	GC_233
Marine_OTU_2045	GC_233
Marine_OTU_2046	GC_28
Marine_OTU_2047	GC_170
Marine_OTU_2048	GC_170
Marine_OTU_2049	GC_276
Marine_OTU_2051	GC_170
Marine_OTU_2052	GC_170
Marine_OTU_2053	GC_18
Marine_OTU_2054	GC_79
Marine_OTU_2056	GC_170
Marine_OTU_2057	GC_77
Marine_OTU_2058	GC_414
Marine_OTU_2059	GC_203
Marine_OTU_2060	GC_170
Marine_OTU_2061	GC_436
Marine_OTU_2063	GC_170
Marine_OTU_2064	GC_170
Marine_OTU_2066	GC_7
Marine_OTU_2068	GC_42
Marine_OTU_2069	GC_69
Marine_OTU_2070	GC_144
Marine_OTU_2072	GC_203
Marine_OTU_2073	GC_24
Marine_OTU_2074	GC_154
Marine_OTU_2075	GC_170
Marine_OTU_2076	GC_126
Marine_OTU_2077	GC_170
Marine_OTU_2078	GC_170
Marine_OTU_2079	GC_316
Marine_OTU_2080	GC_248
Marine_OTU_2082	GC_317
Marine_OTU_2083	GC_117
Marine_OTU_2084	GC_170
Marine_OTU_2085	GC_58
Marine_OTU_2086	GC_84
Marine_OTU_2088	GC_170
Marine_OTU_2089	GC_250
Marine_OTU_2090	GC_170
Marine_OTU_2091	GC_58
Marine_OTU_2092	GC_419
Marine_OTU_2093	GC_336
Marine_OTU_2095	GC_170
Marine_OTU_2096	GC_170
Marine_OTU_2097	GC_111
Marine_OTU_2098	GC_284
Marine_OTU_2099	GC_470
Marine_OTU_2101	GC_264
Marine_OTU_2102	GC_157
Marine_OTU_2103	GC_170
Marine_OTU_2104	GC_233
Marine_OTU_2105	GC_170
Marine_OTU_2106	GC_170
Marine_OTU_2107	GC_1
Marine_OTU_2108	GC_170
Marine_OTU_2110	GC_77
Marine_OTU_2111	GC_415
Marine_OTU_2112	GC_117
Marine_OTU_2113	GC_233
Marine_OTU_2114	GC_105
Marine_OTU_2117	GC_5
Marine_OTU_2120	GC_286
Marine_OTU_2121	GC_117
Marine_OTU_2123	GC_32
Marine_OTU_2124	GC_170
Marine_OTU_2125	GC_170
Marine_OTU_2126	GC_69
Marine_OTU_2128	GC_27
Marine_OTU_2129	GC_72
Marine_OTU_2130	GC_161
Marine_OTU_2132	GC_58
Marine_OTU_2133	GC_225
Marine_OTU_2134	GC_105
Marine_OTU_2135	GC_61
Marine_OTU_2136	GC_170
Marine_OTU_2137	GC_170
Marine_OTU_2138	GC_170
Marine_OTU_2139	GC_170
Marine_OTU_2140	GC_170
Marine_OTU_2141	GC_170
Marine_OTU_2143	GC_32
Marine_OTU_2144	GC_444
Marine_OTU_2145	GC_5
Marine_OTU_2146	GC_170
Marine_OTU_2147	GC_96
Marine_OTU_2148	GC_233
Marine_OTU_2149	GC_117
Marine_OTU_2150	GC_37
Marine_OTU_2151	GC_170
Marine_OTU_2152	GC_170
Marine_OTU_2153	GC_170
Marine_OTU_2154	GC_24
Marine_OTU_2155	GC_170
Marine_OTU_2156	GC_170
Marine_OTU_2157	GC_86
Marine_OTU_2158	GC_170
Marine_OTU_2159	GC_219
Marine_OTU_2161	GC_170
Marine_OTU_2162	GC_170
Marine_OTU_2163	GC_170
Marine_OTU_2164	GC_117
Marine_OTU_2165	GC_170
Marine_OTU_2166	GC_170
Marine_OTU_2167	GC_170
Marine_OTU_2171	GC_219
Marine_OTU_2172	GC_24
Marine_OTU_2174	GC_240
Marine_OTU_2176	GC_216
Marine_OTU_2177	GC_170
Marine_OTU_2178	GC_170
Marine_OTU_2179	GC_170
Marine_OTU_2182	GC_199
Marine_OTU_2183	GC_436
Marine_OTU_2184	GC_170
Marine_OTU_2185	GC_248
Marine_OTU_2186	GC_7
Marine_OTU_2188	GC_170
Marine_OTU_2189	GC_119
Marine_OTU_2190	GC_233
Marine_OTU_2191	GC_22
Marine_OTU_2192	GC_32
Marine_OTU_2193	GC_170
Marine_OTU_2194	GC_97
Marine_OTU_2195	GC_9
Marine_OTU_2196	GC_111
Marine_OTU_2197	GC_170
Marine_OTU_2198	GC_95
Marine_OTU_2200	GC_170
Marine_OTU_2201	GC_233
Marine_OTU_2202	GC_97
Marine_OTU_2203	GC_170
Marine_OTU_2204	GC_117
Marine_OTU_2205	GC_170
Marine_OTU_2206	GC_248
Marine_OTU_2207	GC_313
Marine_OTU_2208	GC_58
Marine_OTU_2209	GC_392
Marine_OTU_2210	GC_256
Marine_OTU_2212	GC_174
Marine_OTU_2214	GC_119
Marine_OTU_2215	GC_248
Marine_OTU_2216	GC_208
Marine_OTU_2217	GC_170
Marine_OTU_2218	GC_7
Marine_OTU_2219	GC_170
Marine_OTU_2220	GC_174
Marine_OTU_2222	GC_170
Marine_OTU_2223	GC_32
Marine_OTU_2224	GC_51
Marine_OTU_2225	GC_174
Marine_OTU_2226	GC_170
Marine_OTU_2230	GC_170
Marine_OTU_2231	GC_170
Marine_OTU_2232	GC_32
Marine_OTU_2233	GC_32
Marine_OTU_2234	GC_170
Marine_OTU_2235	GC_170
Marine_OTU_2236	GC_170
Marine_OTU_2238	GC_170
Marine_OTU_2239	GC_170
Marine_OTU_2240	GC_97
Marine_OTU_2241	GC_117
Marine_OTU_2242	GC_170
Marine_OTU_2243	GC_32
Marine_OTU_2244	GC_117
Marine_OTU_2245	GC_515
Marine_OTU_2246	GC_117
Marine_OTU_2247	GC_117
Marine_OTU_2248	GC_434
Marine_OTU_2249	GC_95
Marine_OTU_2250	GC_208
Marine_OTU_2252	GC_170
Marine_OTU_2253	GC_170
Marine_OTU_2254	GC_170
Marine_OTU_2259	GC_35
Marine_OTU_2263	GC_170
Marine_OTU_2264	GC_170
Marine_OTU_2265	GC_18
Marine_OTU_2267	GC_170
Marine_OTU_2268	GC_170
Marine_OTU_2270	GC_170
Marine_OTU_2272	GC_79
Marine_OTU_2273	GC_142
Marine_OTU_2274	GC_170
Marine_OTU_2277	GC_33
Marine_OTU_2278	GC_42
Marine_OTU_2279	GC_170
Marine_OTU_2280	GC_428
Marine_OTU_2281	GC_119
Marine_OTU_2282	GC_233
Marine_OTU_2283	GC_32
Marine_OTU_2284	GC_5
Marine_OTU_2285	GC_170
Marine_OTU_2286	GC_170
Marine_OTU_2287	GC_26
Marine_OTU_2288	GC_37
Marine_OTU_2289	GC_111
Marine_OTU_2290	GC_72
Marine_OTU_2291	GC_207
Marine_OTU_2292	GC_170
Marine_OTU_2293	GC_229
Marine_OTU_2294	GC_233
Marine_OTU_2295	GC_170
Marine_OTU_2296	GC_117
Marine_OTU_2298	GC_170
Marine_OTU_2299	GC_170
Marine_OTU_2300	GC_170
Marine_OTU_2301	GC_248
Marine_OTU_2302	GC_189
Marine_OTU_2303	GC_88
Marine_OTU_2304	GC_32
Marine_OTU_2305	GC_489
Marine_OTU_2306	GC_392
Marine_OTU_2307	GC_264
Marine_OTU_2308	GC_170
Marine_OTU_2309	GC_170
Marine_OTU_2310	GC_170
Marine_OTU_2311	GC_22
Marine_OTU_2312	GC_61
Marine_OTU_2313	GC_170
Marine_OTU_2314	GC_170
Marine_OTU_2315	GC_39
Marine_OTU_2316	GC_32
Marine_OTU_2318	GC_19
Marine_OTU_2319	GC_230
Marine_OTU_2321	GC_119
Marine_OTU_2322	GC_336
Marine_OTU_2323	GC_233
Marine_OTU_2324	GC_170
Marine_OTU_2325	GC_208
Marine_OTU_2326	GC_32
Marine_OTU_2327	GC_170
Marine_OTU_2328	GC_170
Marine_OTU_2329	GC_170
Marine_OTU_2330	GC_170
Marine_OTU_2332	GC_170
Marine_OTU_2334	GC_170
Marine_OTU_2336	GC_170
Marine_OTU_2337	GC_170
Marine_OTU_2339	GC_170
Marine_OTU_2340	GC_176
Marine_OTU_2341	GC_216
Marine_OTU_2342	GC_117
Marine_OTU_2343	GC_225
Marine_OTU_2344	GC_47
Marine_OTU_2345	GC_203
Marine_OTU_2346	GC_233
Marine_OTU_2347	GC_226
Marine_OTU_2348	GC_8
Marine_OTU_2349	GC_58
Marine_OTU_2350	GC_170
Marine_OTU_2351	GC_314
Marine_OTU_2352	GC_170
Marine_OTU_2353	GC_170
Marine_OTU_2354	GC_170
Marine_OTU_2356	GC_101
Marine_OTU_2357	GC_170
Marine_OTU_2358	GC_170
Marine_OTU_2359	GC_170
Marine_OTU_2360	GC_8
Marine_OTU_2361	GC_9
Marine_OTU_2362	GC_199
Marine_OTU_2363	GC_26
Marine_OTU_2364	GC_233
Marine_OTU_2365	GC_216
Marine_OTU_2367	GC_170
Marine_OTU_2368	GC_392
Marine_OTU_2369	GC_170
Marine_OTU_2370	GC_127
Marine_OTU_2371	GC_188
Marine_OTU_2372	GC_32
Marine_OTU_2374	GC_32
Marine_OTU_2376	GC_7
Marine_OTU_2378	GC_233
Marine_OTU_2379	GC_127
Marine_OTU_2380	GC_233
Marine_OTU_2381	GC_69
Marine_OTU_2382	GC_170
Marine_OTU_2383	GC_119
Marine_OTU_2384	GC_170
Marine_OTU_2386	GC_170
Marine_OTU_2387	GC_170
Marine_OTU_2388	GC_170
Marine_OTU_2389	GC_170
Marine_OTU_2390	GC_79
Marine_OTU_2391	GC_37
Marine_OTU_2392	GC_95
Marine_OTU_2393	GC_436
Marine_OTU_2394	GC_19
Marine_OTU_2395	GC_170
Marine_OTU_2396	GC_233
Marine_OTU_2397	GC_461
Marine_OTU_2398	GC_170
Marine_OTU_2399	GC_170
Marine_OTU_2400	GC_170
Marine_OTU_2401	GC_404
Marine_OTU_2402	GC_27
Marine_OTU_2403	GC_51
Marine_OTU_2404	GC_170
Marine_OTU_2406	GC_170
Marine_OTU_2408	GC_473
Marine_OTU_2409	GC_170
Marine_OTU_2410	GC_401
Marine_OTU_2411	GC_12
Marine_OTU_2412	GC_229
Marine_OTU_2414	GC_170
Marine_OTU_2415	GC_125
Marine_OTU_2416	GC_22
Marine_OTU_2417	GC_97
Marine_OTU_2418	GC_170
Marine_OTU_2419	GC_351
Marine_OTU_2421	GC_396
Marine_OTU_2422	GC_117
Marine_OTU_2423	GC_128
Marine_OTU_2424	GC_170
Marine_OTU_2425	GC_206
Marine_OTU_2426	GC_170
Marine_OTU_2427	GC_233
Marine_OTU_2428	GC_170
Marine_OTU_2431	GC_170
Marine_OTU_2432	GC_170
Marine_OTU_2433	GC_9
Marine_OTU_2434	GC_170
Marine_OTU_2435	GC_170
Marine_OTU_2436	GC_170
Marine_OTU_2437	GC_76
Marine_OTU_2438	GC_154
Marine_OTU_2439	GC_117
Marine_OTU_2440	GC_170
Marine_OTU_2441	GC_304
Marine_OTU_2442	GC_168
Marine_OTU_2443	GC_226
Marine_OTU_2444	GC_170
Marine_OTU_2445	GC_233
Marine_OTU_2446	GC_170
Marine_OTU_2447	GC_441
Marine_OTU_2448	GC_346
Marine_OTU_2449	GC_420
Marine_OTU_2450	GC_170
Marine_OTU_2451	GC_170
Marine_OTU_2452	GC_170
Marine_OTU_2453	GC_170
Marine_OTU_2454	GC_170
Marine_OTU_2455	GC_170
Marine_OTU_2456	GC_50
Marine_OTU_2457	GC_19
Marine_OTU_2458	GC_97
Marine_OTU_2459	GC_256
Marine_OTU_2460	GC_60
Marine_OTU_2461	GC_209
Marine_OTU_2463	GC_170
Marine_OTU_2464	GC_127
Marine_OTU_2465	GC_170
Marine_OTU_2466	GC_170
Marine_OTU_2467	GC_170
Marine_OTU_2468	GC_170
Marine_OTU_2469	GC_170
Marine_OTU_2471	GC_95
Marine_OTU_2472	GC_145
Marine_OTU_2473	GC_170
Marine_OTU_2474	GC_233
Marine_OTU_2475	GC_7
Marine_OTU_2476	GC_170
Marine_OTU_2477	GC_61
Marine_OTU_2478	GC_170
Marine_OTU_2479	GC_170
Marine_OTU_2480	GC_69
Marine_OTU_2481	GC_198
Marine_OTU_2482	GC_69
Marine_OTU_2484	GC_77
Marine_OTU_2485	GC_260
Marine_OTU_2486	GC_170
Marine_OTU_2487	GC_125
Marine_OTU_2488	GC_170
Marine_OTU_2489	GC_51
Marine_OTU_2490	GC_170
Marine_OTU_2492	GC_233
Marine_OTU_2493	GC_288
Marine_OTU_2494	GC_38
Marine_OTU_2495	GC_170
Marine_OTU_2496	GC_170
Marine_OTU_2499	GC_35
Marine_OTU_2500	GC_82
Marine_OTU_2501	GC_19
Marine_OTU_2504	GC_207
Marine_OTU_2505	GC_413
Marine_OTU_2507	GC_170
Marine_OTU_2508	GC_69
Marine_OTU_2509	GC_245
Marine_OTU_2510	GC_95
Marine_OTU_2511	GC_386
Marine_OTU_2512	GC_117
Marine_OTU_2513	GC_170
Marine_OTU_2514	GC_230
Marine_OTU_2517	GC_170
Marine_OTU_2518	GC_148
Marine_OTU_2520	GC_216
Marine_OTU_2521	GC_170
Marine_OTU_2522	GC_170
Marine_OTU_2526	GC_170
Marine_OTU_2528	GC_170
Marine_OTU_2529	GC_32
Marine_OTU_2530	GC_170
Marine_OTU_2531	GC_170
Marine_OTU_2532	GC_170
Marine_OTU_2533	GC_170
Marine_OTU_2534	GC_170
Marine_OTU_2535	GC_482
Marine_OTU_2536	GC_170
Marine_OTU_2537	GC_170
Marine_OTU_2538	GC_170
Marine_OTU_2539	GC_170
Marine_OTU_2540	GC_61
Marine_OTU_2541	GC_233
Marine_OTU_2543	GC_12
Marine_OTU_2544	GC_170
Marine_OTU_2545	GC_170
Marine_OTU_2546	GC_208
Marine_OTU_2547	GC_58
Marine_OTU_2548	GC_95
Marine_OTU_2549	GC_170
Marine_OTU_2550	GC_236
Marine_OTU_2551	GC_157
Marine_OTU_2552	GC_112
Marine_OTU_2553	GC_170
Marine_OTU_2555	GC_170
Marine_OTU_2556	GC_392
Marine_OTU_2558	GC_170
Marine_OTU_2559	GC_170
Marine_OTU_2560	GC_168
Marine_OTU_2561	GC_37
Marine_OTU_2562	GC_233
Marine_OTU_2563	GC_170
Marine_OTU_2565	GC_170
Marine_OTU_2566	GC_170
Marine_OTU_2567	GC_170
Marine_OTU_2569	GC_170
Marine_OTU_2570	GC_170
Marine_OTU_2571	GC_170
Marine_OTU_2572	GC_233
Marine_OTU_2573	GC_157
Marine_OTU_2574	GC_69
Marine_OTU_2575	GC_392
Marine_OTU_2576	GC_366
Marine_OTU_2578	GC_69
Marine_OTU_2580	GC_170
Marine_OTU_2581	GC_170
Marine_OTU_2582	GC_5
Marine_OTU_2585	GC_170
Marine_OTU_2586	GC_446
Marine_OTU_2587	GC_170
Marine_OTU_2588	GC_44
Marine_OTU_2589	GC_299
Marine_OTU_2590	GC_256
Marine_OTU_2591	GC_233
Marine_OTU_2593	GC_119
Marine_OTU_2595	GC_127
Marine_OTU_2596	GC_127
Marine_OTU_2597	GC_21
Marine_OTU_2598	GC_170
Marine_OTU_2599	GC_170
Marine_OTU_2600	GC_513
Marine_OTU_2601	GC_117
Marine_OTU_2602	GC_69
Marine_OTU_2603	GC_206
Marine_OTU_2604	GC_170
Marine_OTU_2605	GC_449
Marine_OTU_2606	GC_114
Marine_OTU_2608	GC_170
Marine_OTU_2609	GC_170
Marine_OTU_2610	GC_170
Marine_OTU_2611	GC_170
Marine_OTU_2612	GC_162
Marine_OTU_2615	GC_131
Marine_OTU_2616	GC_240
Marine_OTU_2617	GC_484
Marine_OTU_2618	GC_229
Marine_OTU_2619	GC_19
Marine_OTU_2620	GC_216
Marine_OTU_2621	GC_170
Marine_OTU_2622	GC_60
Marine_OTU_2623	GC_70
Marine_OTU_2624	GC_170
Marine_OTU_2625	GC_170
Marine_OTU_2626	GC_32
Marine_OTU_2627	GC_170
Marine_OTU_2628	GC_170
Marine_OTU_2630	GC_170
Marine_OTU_2632	GC_170
Marine_OTU_2634	GC_170
Marine_OTU_2636	GC_101
Marine_OTU_2637	GC_32
Marine_OTU_2638	GC_170
Marine_OTU_2639	GC_170
Marine_OTU_2640	GC_19
Marine_OTU_2641	GC_117
Marine_OTU_2642	GC_419
Marine_OTU_2643	GC_233
Marine_OTU_2644	GC_19
Marine_OTU_2645	GC_258
Marine_OTU_2646	GC_302
Marine_OTU_2647	GC_170
Marine_OTU_2648	GC_9
Marine_OTU_2649	GC_233
Marine_OTU_2650	GC_117
Marine_OTU_2651	GC_32
Marine_OTU_2654	GC_299
Marine_OTU_2655	GC_170
Marine_OTU_2656	GC_85
Marine_OTU_2658	GC_9
Marine_OTU_2659	GC_170
Marine_OTU_2661	GC_414
Marine_OTU_2662	GC_392
Marine_OTU_2664	GC_170
Marine_OTU_2665	GC_170
Marine_OTU_2667	GC_170
Marine_OTU_2669	GC_170
Marine_OTU_2671	GC_37
Marine_OTU_2672	GC_170
Marine_OTU_2673	GC_170
Marine_OTU_2674	GC_336
Marine_OTU_2675	GC_225
Marine_OTU_2677	GC_170
Marine_OTU_2678	GC_170
Marine_OTU_2679	GC_216
Marine_OTU_2680	GC_170
Marine_OTU_2681	GC_170
Marine_OTU_2682	GC_170
Marine_OTU_2683	GC_19
Marine_OTU_2684	GC_49
Marine_OTU_2685	GC_170
Marine_OTU_2686	GC_226
Marine_OTU_2688	GC_117
Marine_OTU_2689	GC_170
Marine_OTU_2690	GC_233
Marine_OTU_2691	GC_225
Marine_OTU_2692	GC_233
Marine_OTU_2694	GC_69
Marine_OTU_2695	GC_170
Marine_OTU_2696	GC_128
Marine_OTU_2697	GC_218
Marine_OTU_2698	GC_208
Marine_OTU_2699	GC_156
Marine_OTU_2700	GC_117
Marine_OTU_2701	GC_69
Marine_OTU_2702	GC_248
Marine_OTU_2703	GC_26
Marine_OTU_2704	GC_295
Marine_OTU_2705	GC_189
Marine_OTU_2706	GC_145
Marine_OTU_2707	GC_170
Marine_OTU_2708	GC_233
Marine_OTU_2709	GC_170
Marine_OTU_2710	GC_32
Marine_OTU_2711	GC_79
Marine_OTU_2713	GC_51
Marine_OTU_2714	GC_23
Marine_OTU_2717	GC_392
Marine_OTU_2718	GC_117
Marine_OTU_2719	GC_225
Marine_OTU_2723	GC_117
Marine_OTU_2724	GC_170
Marine_OTU_2726	GC_170
Marine_OTU_2727	GC_170
Marine_OTU_2728	GC_170
Marine_OTU_2729	GC_170
Marine_OTU_2730	GC_170
Marine_OTU_2731	GC_117
Marine_OTU_2732	GC_170
Marine_OTU_2733	GC_32
Marine_OTU_2734	GC_170
Marine_OTU_2736	GC_170
Marine_OTU_2737	GC_32
Marine_OTU_2738	GC_170
Marine_OTU_2739	GC_122
Marine_OTU_2741	GC_225
Marine_OTU_2742	GC_58
Marine_OTU_2743	GC_392
Marine_OTU_2745	GC_237
Marine_OTU_2746	GC_5
Marine_OTU_2747	GC_95
Marine_OTU_2748	GC_170
Marine_OTU_2749	GC_159
Marine_OTU_2750	GC_302
Marine_OTU_2751	GC_26
Marine_OTU_2752	GC_226
Marine_OTU_2753	GC_101
Marine_OTU_2754	GC_170
Marine_OTU_2755	GC_119
Marine_OTU_2756	GC_133
Marine_OTU_2757	GC_170
Marine_OTU_2758	GC_171
Marine_OTU_2759	GC_248
Marine_OTU_2760	GC_323
Marine_OTU_2763	GC_119
Marine_OTU_2765	GC_170
Marine_OTU_2766	GC_127
Marine_OTU_2767	GC_170
Marine_OTU_2768	GC_170
Marine_OTU_2769	GC_170
Marine_OTU_2770	GC_233
Marine_OTU_2771	GC_170
Marine_OTU_2772	GC_170
Marine_OTU_2773	GC_170
Marine_OTU_2775	GC_170
Marine_OTU_2776	GC_117
Marine_OTU_2777	GC_208
Marine_OTU_2778	GC_248
Marine_OTU_2779	GC_170
Marine_OTU_2781	GC_170
Marine_OTU_2783	GC_344
Marine_OTU_2784	GC_170
Marine_OTU_2785	GC_379
Marine_OTU_2786	GC_37
Marine_OTU_2787	GC_170
Marine_OTU_2788	GC_15
Marine_OTU_2790	GC_248
Marine_OTU_2791	GC_53
Marine_OTU_2792	GC_233
Marine_OTU_2795	GC_117
Marine_OTU_2796	GC_170
Marine_OTU_2799	GC_170
Marine_OTU_2800	GC_170
Marine_OTU_2801	GC_348
Marine_OTU_2804	GC_233
Marine_OTU_2805	GC_209
Marine_OTU_2806	GC_352
Marine_OTU_2808	GC_170
Marine_OTU_2809	GC_462
Marine_OTU_2810	GC_170
Marine_OTU_2811	GC_117
Marine_OTU_2812	GC_99
Marine_OTU_2813	GC_248
Marine_OTU_2814	GC_170
Marine_OTU_2815	GC_170
Marine_OTU_2816	GC_5
Marine_OTU_2817	GC_7
Marine_OTU_2818	GC_7
Marine_OTU_2820	GC_170
Marine_OTU_2822	GC_170
Marine_OTU_2823	GC_170
Marine_OTU_2824	GC_162
Marine_OTU_2825	GC_212
Marine_OTU_2828	GC_170
Marine_OTU_2829	GC_170
Marine_OTU_2830	GC_225
Marine_OTU_2834	GC_170
Marine_OTU_2835	GC_170
Marine_OTU_2837	GC_170
Marine_OTU_2838	GC_170
Marine_OTU_2839	GC_170
Marine_OTU_2840	GC_58
Marine_OTU_2841	GC_179
Marine_OTU_2842	GC_64
Marine_OTU_2843	GC_95
Marine_OTU_2844	GC_288
Marine_OTU_2845	GC_347
Marine_OTU_2846	GC_170
Marine_OTU_2847	GC_162
Marine_OTU_2848	GC_170
Marine_OTU_2849	GC_143
Marine_OTU_2850	GC_58
Marine_OTU_2851	GC_93
Marine_OTU_2852	GC_233
Marine_OTU_2853	GC_237
Marine_OTU_2854	GC_128
Marine_OTU_2855	GC_170
Marine_OTU_2856	GC_170
Marine_OTU_2857	GC_170
Marine_OTU_2858	GC_61
Marine_OTU_2860	GC_32
Marine_OTU_2861	GC_117
Marine_OTU_2862	GC_235
Marine_OTU_2863	GC_208
Marine_OTU_2864	GC_9
Marine_OTU_2868	GC_77
Marine_OTU_2869	GC_7
Marine_OTU_2871	GC_157
Marine_OTU_2872	GC_365
Marine_OTU_2873	GC_170
Marine_OTU_2874	GC_32
Marine_OTU_2875	GC_61
Marine_OTU_2876	GC_115
Marine_OTU_2879	GC_170
Marine_OTU_2880	GC_170
Marine_OTU_2881	GC_61
Marine_OTU_2882	GC_520
Marine_OTU_2883	GC_219
Marine_OTU_2884	GC_170
Marine_OTU_2885	GC_170
Marine_OTU_2886	GC_420
Marine_OTU_2888	GC_419
Marine_OTU_2889	GC_117
Marine_OTU_2890	GC_226
Marine_OTU_2894	GC_3
Marine_OTU_2895	GC_236
Marine_OTU_2896	GC_170
Marine_OTU_2897	GC_170
Marine_OTU_2898	GC_117
Marine_OTU_2899	GC_170
Marine_OTU_2900	GC_117
Marine_OTU_2903	GC_170
Marine_OTU_2904	GC_170
Marine_OTU_2905	GC_238
Marine_OTU_2907	GC_170
Marine_OTU_2908	GC_170
Marine_OTU_2911	GC_69
Marine_OTU_2913	GC_21
Marine_OTU_2914	GC_342
Marine_OTU_2915	GC_170
Marine_OTU_2917	GC_69
Marine_OTU_2919	GC_170
Marine_OTU_2920	GC_32
Marine_OTU_2921	GC_117
Marine_OTU_2922	GC_170
Marine_OTU_2923	GC_202
Marine_OTU_2924	GC_69
Marine_OTU_2925	GC_170
Marine_OTU_2926	GC_170
Marine_OTU_2928	GC_170
Marine_OTU_2929	GC_170
Marine_OTU_2930	GC_170
Marine_OTU_2931	GC_170
Marine_OTU_2932	GC_37
Marine_OTU_2933	GC_170
Marine_OTU_2935	GC_233
Marine_OTU_2936	GC_32
Marine_OTU_2937	GC_170
Marine_OTU_2939	GC_16
Marine_OTU_2940	GC_35
Marine_OTU_2941	GC_1
Marine_OTU_2942	GC_170
Marine_OTU_2943	GC_69
Marine_OTU_2944	GC_170
Marine_OTU_2945	GC_30
Marine_OTU_2946	GC_95
Marine_OTU_2947	GC_170
Marine_OTU_2948	GC_25
Marine_OTU_2949	GC_19
Marine_OTU_2950	GC_101
Marine_OTU_2951	GC_233
Marine_OTU_2952	GC_170
Marine_OTU_2953	GC_1
Marine_OTU_2954	GC_95
Marine_OTU_2956	GC_170
Marine_OTU_2957	GC_170
Marine_OTU_2958	GC_79
Marine_OTU_2960	GC_77
Marine_OTU_2962	GC_422
Marine_OTU_2963	GC_464
Marine_OTU_2965	GC_170
Marine_OTU_2966	GC_170
Marine_OTU_2968	GC_170
Marine_OTU_2970	GC_478
Marine_OTU_2971	GC_127
Marine_OTU_2973	GC_32
Marine_OTU_2975	GC_170
Marine_OTU_2976	GC_170
Marine_OTU_2978	GC_170
Marine_OTU_2979	GC_170
Marine_OTU_2981	GC_105
Marine_OTU_2982	GC_9
Marine_OTU_2983	GC_233
Marine_OTU_2984	GC_170
Marine_OTU_2985	GC_159
Marine_OTU_2986	GC_58
Marine_OTU_2988	GC_170
Marine_OTU_2989	GC_178
Marine_OTU_2990	GC_109
Marine_OTU_2991	GC_117
Marine_OTU_2992	GC_19
Marine_OTU_2993	GC_66
Marine_OTU_2994	GC_170
Marine_OTU_2995	GC_170
Marine_OTU_2996	GC_19
Marine_OTU_2997	GC_170
Marine_OTU_2998	GC_236
Marine_OTU_2999	GC_95
Marine_OTU_3001	GC_7
Marine_OTU_3002	GC_409
Marine_OTU_3003	GC_426
Marine_OTU_3004	GC_170
Marine_OTU_3005	GC_170
Marine_OTU_3006	GC_127
Marine_OTU_3007	GC_119
Marine_OTU_3009	GC_77
Marine_OTU_3010	GC_203
Marine_OTU_3014	GC_238
Marine_OTU_3015	GC_87
Marine_OTU_3016	GC_233
Marine_OTU_3017	GC_170
Marine_OTU_3019	GC_233
Marine_OTU_3020	GC_233
Marine_OTU_3021	GC_195
Marine_OTU_3022	GC_170
Marine_OTU_3023	GC_170
Marine_OTU_3024	GC_170
Marine_OTU_3025	GC_170
Marine_OTU_3026	GC_170
Marine_OTU_3027	GC_170
Marine_OTU_3028	GC_170
Marine_OTU_3030	GC_170
Marine_OTU_3031	GC_482
Marine_OTU_3033	GC_517
Marine_OTU_3034	GC_58
Marine_OTU_3035	GC_26
Marine_OTU_3036	GC_162
Marine_OTU_3037	GC_170
Marine_OTU_3038	GC_421
Marine_OTU_3039	GC_19
Marine_OTU_3041	GC_170
Marine_OTU_3042	GC_61
Marine_OTU_3043	GC_170
