ID	GID	level	Counts	Total	Prevalence	Group
151	GC_32	Terrestrial	27	113	23.893805309734514	Terrestrial
152	GC_4	Freshwater	3	9	33.33333333333333	Freshwater
153	GC_4	Terrestrial	6	9	66.66666666666666	Terrestrial
154	GC_413	Freshwater	8	21	38.095238095238095	Freshwater
155	GC_413	Marine	7	21	33.33333333333333	Marine
156	GC_413	Terrestrial	6	21	28.57142857142857	Terrestrial
157	GC_82	Freshwater	2	9	22.22222222222222	Freshwater
158	GC_82	Marine	1	9	11.11111111111111	Marine
159	GC_82	Terrestrial	6	9	66.66666666666666	Terrestrial
160	GC_62	Freshwater	1	2	50.0	Freshwater
161	GC_62	Terrestrial	1	2	50.0	Terrestrial
162	GC_474	Freshwater	1	2	50.0	Freshwater
163	GC_474	Terrestrial	1	2	50.0	Terrestrial
164	GC_35	Freshwater	6	13	46.15384615384615	Freshwater
165	GC_35	Marine	5	13	38.46153846153847	Marine
166	GC_35	Terrestrial	2	13	15.384615384615385	Terrestrial
167	GC_237	Freshwater	1	8	12.5	Freshwater
168	GC_237	Marine	7	8	87.5	Marine
169	GC_405	Freshwater	1	1	100.0	Freshwater
170	GC_266	Freshwater	1	1	100.0	Freshwater
171	GC_11	Freshwater	9	14	64.28571428571429	Freshwater
172	GC_11	Marine	1	14	7.142857142857142	Marine
173	GC_11	Terrestrial	4	14	28.57142857142857	Terrestrial
174	GC_209	Freshwater	2	8	25.0	Freshwater
175	GC_209	Marine	6	8	75.0	Marine
176	GC_372	Freshwater	1	2	50.0	Freshwater
177	GC_372	Marine	1	2	50.0	Marine
178	GC_130	Freshwater	4	5	80.0	Freshwater
179	GC_130	Terrestrial	1	5	20.0	Terrestrial
180	GC_388	Freshwater	3	3	100.0	Freshwater
181	GC_115	Freshwater	1	7	14.285714285714285	Freshwater
182	GC_115	Marine	1	7	14.285714285714285	Marine
183	GC_115	Terrestrial	5	7	71.42857142857143	Terrestrial
184	GC_41	Freshwater	2	3	66.66666666666666	Freshwater
185	GC_41	Marine	1	3	33.33333333333333	Marine
186	GC_238	Freshwater	6	12	50.0	Freshwater
