ID	niches
GORG_SAMEA6076636_SAGS_AG447N02	Marine
GORG_SAMEA6076664_SAGS_AG447O14	Marine
GORG_SAMEA6076683_SAGS_AG447P13	Marine
GORG_SAMEA6078481_SAGS_AG453I04	Marine
GORG_SAMEA6079687_SAGS_AG426M05	Marine
GORG_SAMEA6079712_SAGS_AG426N15	Marine
GORG_SAMEA6080236_SAGS_AG439C21	Marine
GORG_SAMEA6080241_SAGS_AG439D05	Marine
GORG_SAMEA6080315_SAGS_AG439K07	Marine
MARD_SAMEA3368553_SAGS_MMP3368553	Marine
GORG_SAMEA6076503_SAGS_AG447F02	Marine
GORG_SAMEA6076661_SAGS_AG447O08	Marine
GORG_SAMEA6077500_SAGS_AG333A04	Marine
GORG_SAMEA6069962_SAGS_AG893J20	Marine
GORG_SAMEA6076619_SAGS_AG447M05	Marine
GORG_SAMEA6077220_SAGS_AG325A21	Marine
GORG_SAMEA6077249_SAGS_AG325C10	Marine
GORG_SAMEA6077021_SAGS_AG319F18	Marine
GORG_SAMEA6077133_SAGS_AG319M14	Marine
GORG_SAMEA6075651_SAGS_AG390D18	Marine
GORG_SAMEA6075703_SAGS_AG390G11	Marine
GORG_SAMEA6075772_SAGS_AG390L03	Marine
GORG_SAMEA6075858_SAGS_AG390P07	Marine
GORG_SAMEA6076857_SAGS_AG313M10	Marine
GORG_SAMEA6076248_SAGS_AG422E20	Marine
GORG_SAMEA6079759_SAGS_AG430A11	Marine
GORG_SAMEA6069677_SAGS_AG892C18	Marine
GORG_SAMEA6079662_SAGS_AG426K19	Marine
GORG_SAMEA6071743_SAGS_AG903J17	Marine
GORG_SAMEA6073801_SAGS_AG914L04	Marine
GORG_SAMEA6073805_SAGS_AG914L10	Marine
GORG_SAMEA6079533_SAGS_AG426B11	Marine
GORG_SAMEA6068301_SAGS_AH321K16	Marine
GORG_SAMEA6070394_SAGS_AG895K10	Marine
GORG_SAMEA6071173_SAGS_AG899M07	Marine
GORG_SAMEA6071222_SAGS_AG899P11	Marine
GORG_SAMEA6072024_SAGS_AG905A07	Marine
GORG_SAMEA6073386_SAGS_AG912K10	Marine
GORG_SAMEA6073999_SAGS_AG915J15	Marine
GORG_SAMEA6074012_SAGS_AG915K10	Marine
GORG_SAMEA6074017_SAGS_AG915K17	Marine
GORG_SAMEA6074741_SAGS_AG919F03	Marine
GORG_SAMEA6075327_SAGS_AG349O13	Marine
GORG_SAMEA6067794_SAGS_AH287G22	Marine
GORG_SAMEA6067826_SAGS_AH287J18	Marine
GORG_SAMEA6068956_SAGS_AG359G22	Marine
GORG_SAMEA6069672_SAGS_AG892C11	Marine
GORG_SAMEA6069725_SAGS_AG892G02	Marine
GORG_SAMEA6069949_SAGS_AG893I20	Marine
GORG_SAMEA6070189_SAGS_AG894K14	Marine
GORG_SAMEA6070285_SAGS_AG895B06	Marine
GORG_SAMEA6070616_SAGS_AG896L20	Marine
GORG_SAMEA6070726_SAGS_AG897G15	Marine
GORG_SAMEA6071135_SAGS_AG899J23	Marine
GORG_SAMEA6071255_SAGS_AG900B23	Marine
GORG_SAMEA6071410_SAGS_AG900N22	Marine
GORG_SAMEA6072246_SAGS_AG907C04	Marine
GORG_SAMEA6072711_SAGS_AG909G08	Marine
GORG_SAMEA6072732_SAGS_AG909J05	Marine
GORG_SAMEA6072845_SAGS_AG910B05	Marine
GORG_SAMEA6073112_SAGS_AG911E04	Marine
GORG_SAMEA6073133_SAGS_AG911G06	Marine
GORG_SAMEA6073247_SAGS_AG911P04	Marine
GORG_SAMEA6073326_SAGS_AG912F07	Marine
GORG_SAMEA6073542_SAGS_AG913G03	Marine
GORG_SAMEA6073630_SAGS_AG913O03	Marine
GORG_SAMEA6074099_SAGS_AG916A16	Marine
GORG_SAMEA6074691_SAGS_AG919A21	Marine
GORG_SAMEA6074852_SAGS_AG919O02	Marine
GORG_SAMEA6075038_SAGS_AG920O10	Marine
GORG_SAMEA6075269_SAGS_AG349L04	Marine
GORG_SAMEA6075724_SAGS_AG390I17	Marine
GORG_SAMEA6076444_SAGS_AG447B22	Marine
GORG_SAMEA6076510_SAGS_AG447F10	Marine
GORG_SAMEA6076690_SAGS_AG447P22	Marine
GORG_SAMEA6079561_SAGS_AG426D09	Marine
GORG_SAMEA6079600_SAGS_AG426F21	Marine
GORG_SAMEA6077855_SAGS_AG337D17	Marine
GORG_SAMEA6077246_SAGS_AG325C07	Marine
GORG_SAMEA6077829_SAGS_AG337C08	Marine
GORG_SAMEA6079805_SAGS_AG430D06	Marine
GORG_SAMEA6069062_SAGS_AG359P18	Marine
GORG_SAMEA6077807_SAGS_AG337A23	Marine
GORG_SAMEA6078016_SAGS_AG337N04	Marine
GORG_SAMEA6079011_SAGS_AG461K07	Marine
GORG_SAMEA6079451_SAGS_AG470M04	Marine
GORG_SAMEA6077256_SAGS_AG325C18	Marine
GORG_SAMEA6068021_SAGS_AH324G13	Marine
GORG_SAMEA6068953_SAGS_AG359G18	Marine
GORG_SAMEA6069565_SAGS_AG891L02	Marine
GORG_SAMEA6069642_SAGS_AG892A11	Marine
GORG_SAMEA6069769_SAGS_AG892K05	Marine
GORG_SAMEA6069913_SAGS_AG893F11	Marine
GORG_SAMEA6070003_SAGS_AG893M16	Marine
GORG_SAMEA6070190_SAGS_AG894K15	Marine
GORG_SAMEA6070202_SAGS_AG894L13	Marine
GORG_SAMEA6070384_SAGS_AG895J19	Marine
GORG_SAMEA6070613_SAGS_AG896L17	Marine
GORG_SAMEA6070636_SAGS_AG896N10	Marine
GORG_SAMEA6071089_SAGS_AG899G02	Marine
GORG_SAMEA6071204_SAGS_AG899O13	Marine
GORG_SAMEA6071220_SAGS_AG899P09	Marine
GORG_SAMEA6071295_SAGS_AG900E18	Marine
GORG_SAMEA6071368_SAGS_AG900K21	Marine
GORG_SAMEA6071533_SAGS_AG901G20	Marine
GORG_SAMEA6072521_SAGS_AG908F20	Marine
GORG_SAMEA6072718_SAGS_AG909I04	Marine
GORG_SAMEA6072848_SAGS_AG910B10	Marine
GORG_SAMEA6072907_SAGS_AG910F03	Marine
GORG_SAMEA6072988_SAGS_AG910L19	Marine
GORG_SAMEA6073290_SAGS_AG912C08	Marine
GORG_SAMEA6073359_SAGS_AG912I18	Marine
GORG_SAMEA6073450_SAGS_AG912P08	Marine
GORG_SAMEA6073461_SAGS_AG912P21	Marine
GORG_SAMEA6073521_SAGS_AG913E11	Marine
GORG_SAMEA6074327_SAGS_AG917B15	Marine
GORG_SAMEA6074359_SAGS_AG917D21	Marine
GORG_SAMEA6075001_SAGS_AG920L03	Marine
GORG_SAMEA6075112_SAGS_AG349A08	Marine
GORG_SAMEA6075285_SAGS_AG349M03	Marine
GORG_SAMEA6077909_SAGS_AG337G11	Marine
GORG_SAMEA6068253_SAGS_AH321G15	Marine
GORG_SAMEA6068944_SAGS_AG359G06	Marine
GORG_SAMEA6070171_SAGS_AG894I19	Marine
GORG_SAMEA6072609_SAGS_AG908O10	Marine
GORG_SAMEA6073071_SAGS_AG911B05	Marine
GORG_SAMEA6067780_SAGS_AH287G05	Marine
GORG_SAMEA6067967_SAGS_AH324B22	Marine
GORG_SAMEA6068207_SAGS_AH321D17	Marine
GORG_SAMEA6068330_SAGS_AH321M13	Marine
GORG_SAMEA6068963_SAGS_AG359I09	Marine
GORG_SAMEA6069424_SAGS_AG891A17	Marine
GORG_SAMEA6069453_SAGS_AG891C15	Marine
GORG_SAMEA6070074_SAGS_AG894B07	Marine
GORG_SAMEA6070180_SAGS_AG894J16	Marine
GORG_SAMEA6070595_SAGS_AG896K10	Marine
GORG_SAMEA6070600_SAGS_AG896K17	Marine
GORG_SAMEA6070784_SAGS_AG897N19	Marine
GORG_SAMEA6071682_SAGS_AG903E15	Marine
GORG_SAMEA6071693_SAGS_AG903F09	Marine
GORG_SAMEA6071799_SAGS_AG903O08	Marine
GORG_SAMEA6071955_SAGS_AG904L02	Marine
GORG_SAMEA6072082_SAGS_AG905E10	Marine
GORG_SAMEA6072102_SAGS_AG905G04	Marine
GORG_SAMEA6072174_SAGS_AG905M18	Marine
GORG_SAMEA6072870_SAGS_AG910C18	Marine
GORG_SAMEA6073256_SAGS_AG911P17	Marine
GORG_SAMEA6073491_SAGS_AG913B21	Marine
GORG_SAMEA6074172_SAGS_AG916F23	Marine
GORG_SAMEA6074217_SAGS_AG916K04	Marine
GORG_SAMEA6074335_SAGS_AG917C05	Marine
GORG_SAMEA6074428_SAGS_AG917K06	Marine
GORG_SAMEA6074702_SAGS_AG919C02	Marine
GORG_SAMEA6074746_SAGS_AG919F09	Marine
GORG_SAMEA6074807_SAGS_AG919L02	Marine
GORG_SAMEA6074813_SAGS_AG919L14	Marine
GORG_SAMEA6074892_SAGS_AG920B13	Marine
GORG_SAMEA6075748_SAGS_AG390J21	Marine
GORG_SAMEA6076648_SAGS_AG447N15	Marine
GORG_SAMEA6076651_SAGS_AG447N18	Marine
GORG_SAMEA6077409_SAGS_AG325L14	Marine
GORG_SAMEA6079522_SAGS_AG426A16	Marine
GORG_SAMEA6079603_SAGS_AG426G02	Marine
GORG_SAMEA6080289_SAGS_AG439I14	Marine
GORG_SAMEA6070077_SAGS_AG894B13	Marine
GORG_SAMEA6070502_SAGS_AG896C18	Marine
GORG_SAMEA6074097_SAGS_AG916A14	Marine
GORG_SAMEA6072687_SAGS_AG909E04	Marine
GORG_SAMEA6073909_SAGS_AG915C08	Marine
GORG_SAMEA6076134_SAGS_AG410L19	Marine
GORG_SAMEA6069670_SAGS_AG892C08	Marine
GORG_SAMEA6070044_SAGS_AG893P10	Marine
GORG_SAMEA6073401_SAGS_AG912L10	Marine
GORG_SAMEA6068928_SAGS_AG359F04	Marine
GORG_SAMEA6079621_SAGS_AG426I10	Marine
GORG_SAMEA6068079_SAGS_AH324L09	Marine
GORG_SAMEA6071064_SAGS_AG899E08	Marine
GORG_SAMEA6071460_SAGS_AG901B17	Marine
GORG_SAMEA6076117_SAGS_AG410K05	Marine
GORG_SAMEA6079902_SAGS_AG430K05	Marine
GORG_SAMEA6076559_SAGS_AG447J03	Marine
GORG_SAMEA6079776_SAGS_AG430B09	Marine
GORG_SAMEA6077378_SAGS_AG325K02	Marine
GORG_SAMEA6077564_SAGS_AG333D08	Marine
GORG_SAMEA6075596_SAGS_AG390A20	Marine
GORG_SAMEA6075642_SAGS_AG390D07	Marine
GORG_SAMEA6079748_SAGS_AG426P20	Marine
GORG_SAMEA6075672_SAGS_AG390E21	Marine
GORG_SAMEA6076321_SAGS_AG422K08	Marine
GORG_SAMEA6077398_SAGS_AG325L02	Marine
GORG_SAMEA6077401_SAGS_AG325L05	Marine
GORG_SAMEA6075183_SAGS_AG349E20	Marine
GORG_SAMEA6075797_SAGS_AG390M07	Marine
GORG_SAMEA6074185_SAGS_AG916G19	Marine
GORG_SAMEA6075638_SAGS_AG390D02	Marine
GORG_SAMEA6075648_SAGS_AG390D15	Marine
GORG_SAMEA6075740_SAGS_AG390J13	Marine
GORG_SAMEA6075792_SAGS_AG390M02	Marine
GORG_SAMEA6077286_SAGS_AG325E08	Marine
GORG_SAMEA6077309_SAGS_AG325F13	Marine
GORG_SAMEA6077372_SAGS_AG325J17	Marine
GORG_SAMEA6077717_SAGS_AG333M06	Marine
GORG_SAMEA6077916_SAGS_AG337G21	Marine
GORG_SAMEA6079660_SAGS_AG426K16	Marine
MARD_SAMN08886127_SAGS_MMP08886127	Marine
GORG_SAMEA6079810_SAGS_AG430D17	Marine
GORG_SAMEA6079888_SAGS_AG430J07	Marine
GORG_SAMEA6076642_SAGS_AG447N08	Marine
GORG_SAMEA6076237_SAGS_AG422E04	Marine
GORG_SAMEA6078288_SAGS_AG343M11	Marine
GORG_SAMEA6068146_SAGS_AH321A03	Marine
GORG_SAMEA6068439_SAGS_AH326D06	Marine
GORG_SAMEA6076301_SAGS_AG422J03	Marine
GORG_SAMEA6078408_SAGS_AG453D07	Marine
GORG_SAMEA6075658_SAGS_AG390E04	Marine
GORG_SAMEA6076210_SAGS_AG422C13	Marine
GORG_SAMEA6074900_SAGS_AG920C09	Marine
GORG_SAMEA6075568_SAGS_AG404P07	Marine
GORG_SAMEA6075833_SAGS_AG390O04	Marine
GORG_SAMEA6068300_SAGS_AH321K15	Marine
GORG_SAMEA6074857_SAGS_AG919O08	Marine
GORG_SAMEA6068322_SAGS_AH321L23	Marine
GORG_SAMEA6068368_SAGS_AH321P04	Marine
GORG_SAMEA6068902_SAGS_AG359D09	Marine
GORG_SAMEA6076582_SAGS_AG447K09	Marine
GORG_SAMEA6068039_SAGS_AH324I20	Marine
GORG_SAMEA6067750_SAGS_AH287E08	Marine
GORG_SAMEA6076276_SAGS_AG422G15	Marine
GORG_SAMEA6076672_SAGS_AG447O23	Marine
GORG_SAMEA6079077_SAGS_AG461O10	Marine
GORG_SAMEA6077714_SAGS_AG333M03	Marine
GORG_SAMEA6073122_SAGS_AG911F11	Marine
GORG_SAMEA6076449_SAGS_AG447C06	Marine
GORG_SAMEA6068064_SAGS_AH324K07	Marine
GORG_SAMEA6068345_SAGS_AH321N11	Marine
GORG_SAMEA6067689_SAGS_AH287A18	Marine
GORG_SAMEA6079738_SAGS_AG426P08	Marine
GORG_SAMEA6068067_SAGS_AH324K11	Marine
GORG_SAMEA6074677_SAGS_AG918P15	Marine
MARD_SAMEA3368570_SAGS_MMP3368570	Marine
GORG_SAMEA6075560_SAGS_AG404O18	Marine
GORG_SAMEA6076607_SAGS_AG447L14	Marine
GORG_SAMEA6068792_SAGS_AG365L04	Marine
GORG_SAMEA6077744_SAGS_AG333N15	Marine
GORG_SAMEA6075579_SAGS_AG404P20	Marine
GORG_SAMEA6075993_SAGS_AG414L04	Marine
GORG_SAMEA6075729_SAGS_AG390I22	Marine
GORG_SAMEA6079865_SAGS_AG430G21	Marine
GORG_SAMEA6079343_SAGS_AG470D16	Marine
GORG_SAMEA6075551_SAGS_AG404O05	Marine
GORG_SAMEA6079903_SAGS_AG430K07	Marine
GORG_SAMEA6069784_SAGS_AG892L05	Marine
GORG_SAMEA6075359_SAGS_AG404A03	Marine
GORG_SAMEA6075912_SAGS_AG414D15	Marine
TARA_SAMEA2622690_METAG_CPHHHLJM	Marine
TARA_SAMEA2622695_METAG_HCCNGCKN	Marine
TARA_SAMEA2622822_METAG_FPADFJNA	Marine
GORG_SAMEA6068842_SAGS_AG365O14	Marine
GORG_SAMEA6075373_SAGS_AG404B04	Marine
TARA_SAMEA2621132_METAG_MAADEGAC	Marine
GORG_SAMEA6070268_SAGS_AG894P17	Marine
GORG_SAMEA6074198_SAGS_AG916I17	Marine
GORG_SAMEA6077678_SAGS_AG333K06	Marine
GORG_SAMEA6079897_SAGS_AG430J21	Marine
GORG_SAMEA6070354_SAGS_AG895G15	Marine
GORG_SAMEA6072505_SAGS_AG908E21	Marine
GORG_SAMEA6074588_SAGS_AG918G14	Marine
GORG_SAMEA6069057_SAGS_AG359P07	Marine
GORG_SAMEA6071007_SAGS_AG898P13	Marine
GORG_SAMEA6073940_SAGS_AG915E10	Marine
GORG_SAMEA6074971_SAGS_AG920I23	Marine
GORG_SAMEA6069988_SAGS_AG893L13	Marine
GORG_SAMEA6070038_SAGS_AG893P02	Marine
GORG_SAMEA6070162_SAGS_AG894I05	Marine
GORG_SAMEA6070624_SAGS_AG896M10	Marine
GORG_SAMEA6071181_SAGS_AG899M19	Marine
GORG_SAMEA6071795_SAGS_AG903O04	Marine
GORG_SAMEA6072164_SAGS_AG905M05	Marine
GORG_SAMEA6072930_SAGS_AG910G21	Marine
GORG_SAMEA6074382_SAGS_AG917F16	Marine
GORG_SAMEA6076196_SAGS_AG422B19	Marine
GORG_SAMEA6077839_SAGS_AG337C19	Marine
GORG_SAMEA6079700_SAGS_AG426M22	Marine
GORG_SAMEA6075491_SAGS_AG404J20	Marine
GORG_SAMEA6079964_SAGS_AG430N23	Marine
TARA_SAMEA2619667_METAG_NICGOJII	Marine
GORG_SAMEA6076017_SAGS_AG414M23	Marine
TARA_SAMEA2620035_METAG_PFHODMEF	Marine
TARA_SAMEA2622429_METAG_MLKDBDJL	Marine
GORG_SAMEA6080389_SAGS_AG439O15	Marine
GORG_SAMEA6068692_SAGS_AG365D07	Marine
GORG_SAMEA6079609_SAGS_AG426G09	Marine
GORG_SAMEA6075633_SAGS_AG390C19	Marine
GORG_SAMEA6079646_SAGS_AG426J21	Marine
GORG_SAMEA6069465_SAGS_AG891D10	Marine
GORG_SAMEA6075981_SAGS_AG414K04	Marine
GORG_SAMEA6076375_SAGS_AG422N14	Marine
GORG_SAMEA6068018_SAGS_AH324G08	Marine
TARA_SAMEA2622695_METAG_MMOMEIIO	Marine
TARA_SAMEA2622817_METAG_OOEPDGHF	Marine
TARA_SAMEA2622696_METAG_IIPLOOAE	Marine
TARA_SAMEA2622715_METAG_EDHBCNII	Marine
TARA_SAMEA2622800_METAG_NCKNDIGH	Marine
GORG_SAMEA6078112_SAGS_AG343C02	Marine
GORG_SAMEA6080259_SAGS_AG439E23	Marine
GORG_SAMEA6068850_SAGS_AG365P03	Marine
GORG_SAMEA6075381_SAGS_AG404B14	Marine
GORG_SAMEA6075390_SAGS_AG404C02	Marine
GORG_SAMEA6075887_SAGS_AG414B08	Marine
GORG_SAMEA6080220_SAGS_AG439B12	Marine
GORG_SAMEA6068685_SAGS_AG365C20	Marine
GORG_SAMEA6079543_SAGS_AG426C04	Marine
GORG_SAMEA6075825_SAGS_AG390N18	Marine
3300027685_46	Marine
MALA_SAMN05421660_METAG_BDGLBHNG	Marine
MALA_SAMN05421706_METAG_PHFPPBLD	Marine
MALA_SAMN05421901_METAG_HLILIJEC	Marine
MALA_SAMN05422107_METAG_MGNCNLNH	Marine
MALA_SAMN05422111_METAG_KDEBCFBE	Marine
MALA_SAMN05422122_METAG_EFAPPKMF	Marine
MALA_SAMN05422128_METAG_KHABKFCH	Marine
MALA_SAMN05422138_METAG_PJNKMKOE	Marine
MALA_SAMN05422148_METAG_PBJMOFAG	Marine
MALA_SAMN05422149_METAG_ICMNOLBA	Marine
MALA_SAMN05422160_METAG_NHNPJCEC	Marine
MALA_SAMN05422163_METAG_ACMBAFHI	Marine
MALA_SAMN05422166_METAG_CBIICIDC	Marine
MALA_SAMN05422171_METAG_CFEOHJLA	Marine
MALA_SAMN05422183_METAG_JHPGKEIM	Marine
MALA_SAMN05422194_METAG_MNDCOFGJ	Marine
MALA_SAMN05422195_METAG_JKDMMCAG	Marine
GORG_SAMEA6076488_SAGS_AG447E07	Marine
GORG_SAMEA6079278_SAGS_AG464P13	Marine
TARA_SAMEA2620097_METAG_JIPBCHKA	Marine
TARA_SAMEA2623295_METAG_CIGFHKCM	Marine
GORG_SAMEA6076159_SAGS_AG410O14	Marine
3300000470_4	Marine
3300000499_5	Marine
3300010055_9	Marine
3300025065_10	Marine
TARA_SAMEA2623463_METAG_OKKPDMJP	Marine
TARA_SAMEA2623488_METAG_IPHBHFPL	Marine
TARA_SAMEA2622715_METAG_IFAEIDDB	Marine
TARA_SAMEA2622764_METAG_MPJHLJFH	Marine
TARA_SAMEA2622766_METAG_EPEBAONN	Marine
3300027607_26	Marine
TARA_SAMN05326650_METAG_MED00005	Marine
TARA_SAMEA2622657_METAG_OILKBGPP	Marine
TARA_SAMEA2622658_METAG_JCEGOJNL	Marine
TARA_SAMEA2620734_METAG_LPFLDMAL	Marine
TARA_SAMEA2620259_METAG_KKHKBAKC	Marine
TARA_SAMEA4397004_METAG_IGAGNAAL	Marine
TARA_SAMEA4397730_METAG_HAMFAEBN	Marine
TARA_SAMEA2623627_METAG_DHBMBDKD	Marine
TARA_SAMEA2619667_METAG_CEIMOBAF	Marine
TARA_SAMEA2619678_METAG_BFHEIMBD	Marine
TARA_SAMEA2620980_METAG_PLKKMMCD	Marine
TARA_SAMEA2623463_METAG_ONLHDPLC	Marine
TARA_SAMEA2621277_METAG_BEGOJJHC	Marine
TARA_SAMEA2623463_METAG_MGCKAHNA	Marine
TARA_SAMEA2622696_METAG_KGIODGLG	Marine
TARA_SAMEA2623350_METAG_OJIPOFCD	Marine
TARA_SAMEA2591122_METAG_ANOLCGLA	Marine
TARA_SAMN05326650_METAG_MED00025	Marine
TARA_SAMEA2622452_METAG_ACGDKDGG	Marine
TARA_SAMEA2622652_METAG_AJAGJPHE	Marine
TARA_SAMEA2622657_METAG_ABPCDJAC	Marine
TARA_SAMEA2622658_METAG_ACHEJKPB	Marine
TARA_SAMEA2622766_METAG_HOKGBCMK	Marine
TARA_SAMEA2622796_METAG_HLJBIPLK	Marine
TARA_SAMEA2622817_METAG_DANLDKCK	Marine
TARA_SAMEA2622842_METAG_MHDOINAF	Marine
TARA_SAMEA2622843_METAG_JOLIPBOB	Marine
TARA_SAMEA2623275_METAG_GOMFOALF	Marine
TARA_SAMEA2623463_METAG_LNFMOOHP	Marine
TARA_SAMEA2623488_METAG_BABBOLAO	Marine
TARA_SAMEA2622695_METAG_LFKCEPKH	Marine
TARA_SAMEA2622796_METAG_NAJLOALF	Marine
TARA_SAMEA2622800_METAG_ILCIJNKJ	Marine
TARA_SAMEA2622801_METAG_OLBMCDGD	Marine
TARA_SAMEA2622402_METAG_ELCJBFJJ	Marine
TARA_SAMEA4397730_METAG_KOFILDKO	Marine
TARA_SAMEA2622696_METAG_PMJKACHB	Marine
TARA_SAMEA4398219_METAG_OPODCKFA	Marine
GORG_SAMEA6073298_SAGS_AG912C22	Marine
TARA_SAMEA2623488_METAG_HFHNMJLM	Marine
3300005722_5	Marine
GORG_SAMEA6077388_SAGS_AG325K13	Marine
3300025456_25	Marine
3300025545_59	Marine
3300025614_32	Marine
Genome_194	Marine
BATS_SAMN07137085_METAG_JKJAACCA	Marine
GORG_SAMEA6069518_SAGS_AG891I02	Marine
GORG_SAMEA6071825_SAGS_AG904A06	Marine
GORG_SAMEA6072353_SAGS_AG907K09	Marine
GORG_SAMEA6074565_SAGS_AG918E10	Marine
BGEO_SAMN07136627_METAG_PCANHOHK	Marine
GORG_SAMEA6069679_SAGS_AG892C21	Marine
TARA_SAMEA2591122_METAG_OKANJJLB	Marine
TARA_SAMEA2619678_METAG_EIGECDOP	Marine
TARA_SAMEA2623350_METAG_NNMKAPNI	Marine
GORG_SAMEA6070019_SAGS_AG893N18	Marine
GORG_SAMEA6071284_SAGS_AG900D23	Marine
GORG_SAMEA6072668_SAGS_AG909C16	Marine
GORG_SAMEA6073139_SAGS_AG911G14	Marine
GORG_SAMEA6074019_SAGS_AG915K19	Marine
GORG_SAMEA6078376_SAGS_AG453B11	Marine
GORG_SAMEA6077931_SAGS_AG337I17	Marine
TARA_SAMEA4397930_METAG_NJJBNGCP	Marine
TARA_SAMEA2619678_METAG_JBJIBNDK	Marine
TARA_SAMN05326650_METAG_MED00021	Marine
TARA_SAMEA2621203_METAG_OICLLKAP	Marine
TARA_SAMEA2621216_METAG_KPOPHNKP	Marine
TARA_SAMEA2622478_METAG_GCKNGJNH	Marine
TARA_SAMEA2623463_METAG_NCGFKDGD	Marine
TARA_SAMEA2591122_METAG_PKPLHAPE	Marine
TARA_SAMEA2622695_METAG_PGHJANKB	Marine
GORG_SAMEA6074373_SAGS_AG917F02	Marine
TARA_SAMEA2620339_METAG_JAEEDIPN	Marine
TARA_SAMEA2622336_METAG_BENCDGPF	Marine
TARA_SAMEA2619840_METAG_EAEEDDLG	Marine
TARA_SAMEA2619907_METAG_AAHJNINL	Marine
TARA_SAMEA2622822_METAG_ILEHCGBC	Marine
TARA_SAMEA2622837_METAG_CHPKPDNC	Marine
TARA_SAMN05326651_METAG_RED00044	Marine
TARA_SAMEA2619907_METAG_JPHCLLMB	Marine
TARA_SAMEA2622737_METAG_NMILOMPH	Marine
TARA_SAMEA2622822_METAG_PGOHCJNJ	Marine
TARA_SAMN05326651_METAG_RED00023	Marine
TARA_SAMEA2622837_METAG_MEOGPOJG	Marine
TARA_SAMEA2622695_METAG_GIMEDFFN	Marine
TARA_SAMEA2622696_METAG_DJAMDNCE	Marine
TARA_SAMEA2620259_METAG_CKEGMDJE	Marine
TARA_SAMEA2621155_METAG_EPCCFFKN	Marine
TARA_SAMEA2621044_METAG_AFNKIFNN	Marine
TARA_SAMEA2621045_METAG_NCDFKNOH	Marine
TARA_SAMEA2621155_METAG_BLPICKFJ	Marine
TARA_SAMEA2622690_METAG_LHOCKJEM	Marine
TARA_SAMEA2622695_METAG_BJKIICFJ	Marine
TARA_SAMEA2623919_METAG_KKCIALGG	Marine
TARA_SAMEA2621155_METAG_LDOGOCBG	Marine
3300025431_22	Marine
3300025545_24	Marine
MARD_SAMN04555171_REFG_MMP04555171	Marine
MARD_SAMN08848610_REFG_MMP08848610	Marine
3300025037_1	Marine
TARA_SAMEA4397051_METAG_GINDMBMO	Marine
3300025061_6	Marine
3300013099_26	Marine
TARA_SAMEA4396468_METAG_OLPIIGOK	Marine
TARA_SAMEA4398027_METAG_PHDMBMMK	Marine
TARA_SAMEA2621260_METAG_ACDBAPEE	Marine
3300027828_50	Marine
3300027980_38	Marine
TARA_SAMEA2619531_METAG_IKBIDKFG	Marine
TARA_SAMEA2622837_METAG_IKHPFKLM	Marine
3300006083_11	Marine
3300007771_19	Marine
3300028398_49	Marine
TARA_SAMEA2619907_METAG_EADLDOCI	Marine
TARA_SAMEA2622149_METAG_HPHAFJIP	Marine
TARA_SAMN05326645_METAG_PSE00041	Marine
MARD_SAMN02436085_REFG_MMP02436085	Marine
MARD_SAMN02436139_REFG_MMP02436139	Marine
MARD_SAMEA4707920_REFG_MMP4707920	Marine
MARD_SAMN08886605_SAGS_MMP08886605	Marine
MARD_SAMN08886606_SAGS_MMP08886606	Marine
MARD_SAMN08886617_SAGS_MMP08886617	Marine
TARA_SAMEA2621045_METAG_EEGMNAGF	Marine
MARD_SAMEA4707922_REFG_MMP4707922	Marine
MARD_SAMEA4707923_REFG_MMP4707923	Marine
MARD_SAMN02436107_REFG_MMP02436107	Marine
TARA_SAMEA2623116_METAG_FBOKCCKN	Marine
TARA_SAMEA2623886_METAG_GJMDDDJP	Marine
MARD_SAMN08886632_SAGS_MMP08886632	Marine
TARA_SAMEA2621021_METAG_EPOGKEMN	Marine
MARD_SAMEA4707917_REFG_MMP4707917	Marine
MARD_SAMEA4707918_REFG_MMP4707918	Marine
3300020278_14	Marine
3300020297_5	Marine
3300020355_14	Marine
MARD_SAMEA4707912_REFG_MMP4707912	Marine
MARD_SAMEA4707913_REFG_MMP4707913	Marine
MARD_SAMEA4707914_REFG_MMP4707914	Marine
MARD_SAMEA4707915_REFG_MMP4707915	Marine
MARD_SAMEA4707916_REFG_MMP4707916	Marine
TARA_SAMEA2619879_METAG_JPGMKILO	Marine
TARA_SAMEA2620855_METAG_ECJMJFBM	Marine
TARA_SAMEA2622710_METAG_OENBPFBA	Marine
TARA_SAMEA2622796_METAG_GAECGFCM	Marine
TARA_SAMEA2622801_METAG_ANIBKPHL	Marine
TARA_SAMEA2622843_METAG_AAIFKBJE	Marine
MARD_SAMN08886582_SAGS_MMP08886582	Marine
MARD_SAMN08886580_SAGS_MMP08886580	Marine
TARA_SAMEA2591122_METAG_EBIHAFFK	Marine
3300020440_31	Marine
BGEO_SAMN07136936_METAG_EKEFJNFD	Marine
BGEO_SAMN07136937_METAG_IHCFBNKP	Marine
MARD_SAMN08886661_SAGS_MMP08886661	Marine
MARD_SAMN02436154_REFG_MMP02436154	Marine
3300010296_5	Marine
MARD_SAMN02436160_REFG_MMP02436160	Marine
3300020428_32	Marine
Genome_189	Marine
TARA_SAMEA2619782_METAG_OHIHNNLJ	Marine
MARD_SAMN08886634_SAGS_MMP08886634	Marine
MARD_SAMN08886240_SAGS_MMP08886240	Marine
MARD_SAMN08886495_SAGS_MMP08886495	Marine
MARD_SAMN08886304_SAGS_MMP08886304	Marine
